id,rubrika,datum,mesec,avtorji,st_besed,cos_podobnost_1,L_podobnost_1,zamik_objav_1[min],id_podobnih_1,cos_podobnost_2,L_podobnost_2,zamik_objav_2[min],id_podobnih_2,cos_podobnost_3,L_podobnost_3,zamik_objav_3[min],id_podobnih_3
160-S,planet-tv,2023-03-25,202303,['E. R.'],380,0.629546,66,3035.0,17945-R,0.612508,63,2855.0,12143-R,0.585907,73,5571.0,12168-R
161-S,trendi,2023-03-25,202303,['Kaj kuhaš danes'],136,0.287596,75,4292.0,1422-R,0.285728,61,2855.0,1403-R,0.281989,63,1214.0,17930-R
162-S,planet-tv,2023-03-25,202303,['J.C.'],180,0.463479,56,2837.0,12143-R,0.449565,61,3017.0,17945-R,0.435737,54,1464.0,12129-R
163-S,sportal,2023-03-25,202303,['STA/Katja Kodba'],279,0.463369,50,938.0,12121-R,0.451011,42,428.0,12116-R,0.436962,61,2642.0,12140-R
164-S,slovenija,2023-03-25,202303,"['K. M.', 'STA/Katja Kodba']",416,0.567535,61,2828.0,12143-R,0.562911,62,3008.0,17945-R,0.561845,73,1480.0,1386-R
165-S,sportal,2023-03-25,202303,['B. B.'],529,0.376603,52,2810.0,12143-R,0.366444,46,5743.0,17967-R,0.363896,55,2990.0,17945-R
166-S,slovenija,2023-03-25,202303,"['K. M.', 'STA/Katja Kodba']",470,0.496777,66,4207.0,6480-R,0.485592,77,1460.0,1386-R,0.483459,68,4420.0,6485-R
167-S,planet-tv,2023-03-25,202303,['E. R.'],482,0.693112,75,2978.0,17945-R,0.677269,71,2798.0,12143-R,0.667449,79,5731.0,17967-R
168-S,sportal,2023-03-25,202303,['Pe. M.'],1264,0.391971,61,888.0,12121-R,0.324521,70,2966.0,17945-R,0.324212,71,2786.0,12143-R
169-S,sportal,2023-03-25,202303,"['B. B.', 'M. P.']",767,0.683697,55,300.0,12116-R,0.677416,56,2708.0,12143-R,0.674026,59,2888.0,17945-R
170-S,sportal,2023-03-25,202303,['Sportal'],1160,0.624018,44,5437.0,12171-R,0.61113,49,2563.0,12143-R,0.610747,56,2743.0,17945-R
171-S,sportal,2023-03-25,202303,['Matej Podgoršek'],2773,0.848565,66,2558.0,12143-R,0.846962,64,2738.0,17945-R,0.814243,70,5491.0,17967-R
172-S,sportal,2023-03-24,202303,"['R. P.', 'M. P.']",764,0.648366,58,2044.0,12140-R,0.600956,48,865.0,12129-R,0.583641,54,2238.0,12143-R
173-S,sportal,2023-03-24,202303,"['M. P.', 'STA/Katja Kodba']",29,0.206639,59,2029.0,12140-R,0.194803,44,4772.0,17960-R,0.191955,43,850.0,12129-R
174-S,svet,2023-03-24,202303,['Aleš Žužek'],1143,0.670348,54,2388.0,17945-R,0.660151,51,2208.0,12143-R,0.638549,38,5141.0,17967-R
175-S,sportal,2023-03-24,202303,"['M. P.', 'Š. L.', 'STA/Katja Kodba']",316,0.532941,58,2014.0,12140-R,0.510704,63,2740.0,12145-R,0.509121,42,2198.0,12142-R
176-S,trendi,2023-03-24,202303,['Igor Harb'],1133,0.657306,54,2387.0,17945-R,0.656641,23,5140.0,17967-R,0.652605,51,2207.0,12143-R
177-S,avtomoto,2023-03-24,202303,['Gregor Pavšič'],633,0.514798,53,2207.0,12143-R,0.507976,58,2387.0,17945-R,0.506747,66,3819.0,6485-R
178-S,kolumne,2023-03-24,202303,['Branko Soban'],1482,0.69711,49,2386.0,17945-R,0.691285,28,5139.0,17967-R,0.68422,48,2206.0,12143-R
179-S,sportal,2023-03-24,202303,['R. K.'],75,0.245462,50,300.0,12121-R,0.23691,67,820.0,17933-R,0.228158,31,348.0,21837-R
180-S,sportal,2023-03-24,202303,['Pe. M.'],71,0.247246,41,761.0,12128-R,0.245842,61,1994.0,12140-R,0.237618,44,815.0,12129-R
181-S,slovenija,2023-03-24,202303,"['Sa. B.', 'STA/Katja Kodba']",323,0.640743,68,3259.0,1417-R,0.55437,57,825.0,1386-R,0.532584,73,3617.0,1422-R
182-S,svet,2023-03-24,202303,['Sa. B.'],269,0.729142,30,2.0,6433-R,0.626107,58,391.0,6442-R,0.453448,63,765.0,1386-R
183-S,svet,2023-03-24,202303,"['Sa. B.', 'STA/Katja Kodba']",502,0.575896,45,3647.0,6483-R,0.562615,52,2103.0,12143-R,0.555712,53,2283.0,17945-R
184-S,sportal,2023-03-24,202303,['M. P.'],179,0.572361,53,2088.0,12143-R,0.551419,55,2268.0,17945-R,0.543512,50,5021.0,17967-R
185-S,sportal,2023-03-24,202303,['M. P.'],196,0.390848,76,3471.0,21861-R,0.37843,47,617.0,6447-R,0.375643,44,4654.0,12167-R
186-S,svet,2023-03-24,202303,['K. M.'],440,0.499286,86,704.0,1386-R,0.498401,68,3451.0,6480-R,0.486843,77,4985.0,17967-R
187-S,sportal,2023-03-24,202303,['Simon Kavčič'],779,0.68155,54,2225.0,17945-R,0.68062,47,2045.0,12143-R,0.653351,27,4978.0,17967-R
188-S,slovenija,2023-03-24,202303,"['R. K.', 'STA/Katja Kodba']",457,0.556095,56,685.0,1386-R,0.552762,48,4966.0,17967-R,0.546961,58,303.0,1382-R
189-S,svet,2023-03-24,202303,"['Sa. B.', 'STA/Katja Kodba']",204,0.541239,60,328.0,6444-R,0.405555,57,5665.0,6506-R,0.301557,72,3468.0,1422-R
190-S,sportal,2023-03-24,202303,['M. P.'],251,0.514125,58,1824.0,12140-R,0.513715,56,2198.0,17945-R,0.50498,56,2018.0,12143-R
191-S,slovenija,2023-03-24,202303,"['R. K.', 'STA/Katja Kodba']",261,0.397782,69,47.0,1377-R,0.300819,76,3432.0,1422-R,0.299228,47,640.0,1386-R
192-S,sportal,2023-03-24,202303,['Pe. M.'],1061,0.250983,41,83.0,12121-R,0.229828,68,5682.0,1445-R,0.229082,71,4497.0,6495-R
193-S,sportal,2023-03-24,202303,"['M. P.', 'STA/Katja Kodba']",402,0.668881,46,4692.0,12168-R,0.662535,53,2156.0,17945-R,0.654957,38,4909.0,17967-R
194-S,slovenija,2023-03-24,202303,"['Sa. B.', 'STA/Katja Kodba']",153,0.3755,66,3414.0,1422-R,0.339321,51,240.0,1382-R,0.333185,47,4114.0,1426-R
195-S,sportal,2023-03-24,202303,['M. P.'],507,0.584881,53,1958.0,12143-R,0.578037,57,2138.0,17945-R,0.554841,47,4891.0,17967-R
196-S,trendi,2023-03-24,202303,['Sa. B.'],413,0.619329,54,2126.0,17945-R,0.605362,55,1946.0,12143-R,0.5965,54,4879.0,17967-R
197-S,slovenija,2023-03-24,202303,"['Sa. B.', 'STA/Katja Kodba']",649,0.319807,60,1541.0,1395-R,0.308916,61,1952.0,1403-R,0.303722,65,3557.0,6485-R
198-S,slovenija,2023-03-24,202303,"['R. K.', 'STA/Katja Kodba']",222,0.346555,79,1805.0,1402-R,0.332742,85,4077.0,1426-R,0.317742,78,3377.0,1422-R
199-S,slovenija,2023-03-24,202303,"['Sa. B.', 'STA/Katja Kodba']",666,0.601897,52,573.0,1386-R,0.595376,54,2101.0,17945-R,0.584164,73,3365.0,1422-R
200-S,sportal,2023-03-24,202303,['STA/Katja Kodba'],482,0.087796,51,119.0,12122-R,0.082636,43,4429.0,6495-R,0.068297,61,2859.0,6471-R
201-S,sportal,2023-03-24,202303,"['A. T. K.', 'Pe. M.', 'STA/Katja Kodba']",666,0.674804,42,365.0,12126-R,0.61949,58,3366.0,12158-R,0.555157,53,4815.0,12172-R
202-S,sportal,2023-03-24,202303,"['A. T. K.', 'M. P.']",884,0.696923,55,425.0,12127-R,0.554424,59,3361.0,12158-R,0.554421,56,1908.0,12143-R
203-S,svet,2023-03-24,202303,['A. P. K.'],267,0.576406,78,4810.0,17967-R,0.561344,75,2057.0,17945-R,0.538866,74,1877.0,12143-R
204-S,slovenija,2023-03-24,202303,['David Kos'],396,0.633593,54,2052.0,17945-R,0.615343,46,4805.0,17967-R,0.606523,53,1872.0,12143-R
205-S,slovenija,2023-03-24,202303,,648,0.436713,26,318.0,17931-R,0.434909,27,523.0,1386-R,0.417853,27,4015.0,1426-R
206-S,sportal,2023-03-24,202303,['R. Sp.'],556,0.509289,62,3468.0,6485-R,0.49788,49,1856.0,12143-R,0.497874,76,603.0,21843-R
207-S,sportal,2023-03-24,202303,['STA/Katja Kodba'],339,0.463047,55,1849.0,12143-R,0.459616,57,2029.0,17945-R,0.44607,56,3248.0,6480-R
208-S,trendi,2023-04-14,202304,,293,0.442536,52,5515.0,6160-R,0.397487,53,527.0,21647-R,0.388702,47,3206.0,11800-R
209-S,trendi,2023-03-24,202303,,386,0.466281,57,2010.0,17945-R,0.457194,49,4763.0,17967-R,0.443443,54,1830.0,12143-R
210-S,slovenija,2023-03-24,202303,"['R. K.', 'STA/Katja Kodba']",269,0.459828,56,73.0,1382-R,0.449002,53,1983.0,17945-R,0.442924,64,455.0,1386-R
211-S,slovenija,2023-03-24,202303,"['R. K.', 'STA/Katja Kodba']",508,0.614193,49,1970.0,17945-R,0.601955,53,1790.0,12143-R,0.599724,49,442.0,1386-R
212-S,svet,2023-03-24,202303,"['Sa. B.', 'STA/Katja Kodba']",362,0.484694,69,3382.0,6485-R,0.461694,30,422.0,1386-R,0.458965,54,1950.0,17945-R
213-S,trendi,2023-03-24,202303,['A. P. K.'],328,0.425673,65,420.0,1386-R,0.416183,59,1768.0,12143-R,0.410393,60,38.0,1382-R
214-S,slovenija,2023-03-24,202303,,682,0.602506,70,486.0,21843-R,0.588836,53,1739.0,12143-R,0.586193,55,391.0,1386-R
215-S,sportal,2023-03-24,202303,['STA/Katja Kodba'],219,0.526532,56,2872.0,12153-R,0.492927,62,1537.0,12140-R,0.462867,55,358.0,12129-R
216-S,sportal,2023-03-24,202303,['A. T. K.'],322,0.508728,61,4659.0,17967-R,0.502341,61,1906.0,17945-R,0.493969,59,1726.0,12143-R
217-S,trendi,2023-03-24,202303,,406,0.350951,70,368.0,1386-R,0.348675,64,4649.0,17967-R,0.348076,63,1716.0,12143-R
218-S,trendi,2023-03-24,202303,,639,0.409307,57,149.0,17931-R,0.404404,76,3146.0,1422-R,0.403874,63,354.0,1386-R
219-S,slovenija,2023-03-24,202303,['A. Ž.'],253,0.351151,54,1860.0,17945-R,0.350829,40,4613.0,17967-R,0.331251,50,1680.0,12143-R
220-S,slovenija,2023-03-24,202303,"['K. M.', 'STA/Katja Kodba']",459,0.421746,68,4609.0,17967-R,0.421663,65,1856.0,17945-R,0.397082,77,1548.0,1402-R
221-S,trendi,2023-03-24,202303,['Kaj kuhaš danes'],115,0.25956,38,2713.0,1414-R,0.254465,21,4109.0,1433-R,0.241109,21,116.0,17931-R
222-S,slovenija,2023-03-24,202303,"['K. M.', 'STA/Katja Kodba']",90,0.221534,46,320.0,1386-R,0.221314,66,5592.0,17972-R,0.209881,73,2863.0,1418-R
223-S,trendi,2023-03-24,202303,['A. P. K.'],284,0.571117,65,1665.0,12143-R,0.569996,70,1845.0,17945-R,0.550472,73,4598.0,17967-R
224-S,planet-tv,2023-03-24,202303,['Planet TV'],265,0.468771,74,1513.0,1402-R,0.386797,72,3085.0,1422-R,0.381533,52,3785.0,1426-R
225-S,svet,2023-03-24,202303,['K. M.'],244,0.417123,75,1808.0,17945-R,0.41454,79,1628.0,12143-R,0.410718,79,3027.0,6480-R
226-S,slovenija,2023-03-24,202303,"['K. M.', 'R. K.', 'STA/Katja Kodba']",1184,0.738539,72,2814.0,1418-R,0.616591,68,3063.0,1422-R,0.573523,52,4440.0,1442-R
227-S,sportal,2023-03-24,202303,['STA/Katja Kodba'],228,0.470206,54,1798.0,17945-R,0.468868,46,270.0,1386-R,0.464619,50,1618.0,12143-R
228-S,sportal,2023-03-24,202303,['STA/Katja Kodba'],268,0.421363,49,1197.0,12138-R,0.410033,47,1600.0,12142-R,0.40093,60,2142.0,12145-R
229-S,slovenija,2023-03-24,202303,,979,0.610217,66,3216.0,6485-R,0.607669,72,351.0,21843-R,0.594703,55,1784.0,17945-R
230-S,trendi,2023-03-24,202303,['A. P. K.'],367,0.413646,70,4516.0,17967-R,0.409731,64,3195.0,6485-R,0.407408,64,1763.0,17945-R
231-S,posel-danes,2023-03-24,202303,"['A. K.', 'STA/Katja Kodba']",472,0.40925,61,3789.0,1427-R,0.394727,64,3046.0,1423-R,0.392661,45,4016.0,6493-R
232-S,planet-tv,2023-03-24,202303,['E. R.'],271,0.586792,45,4501.0,17967-R,0.576135,56,1748.0,17945-R,0.567995,49,1568.0,12143-R
233-S,sportal,2023-03-24,202303,['A. T. K.'],274,0.485005,63,1545.0,12143-R,0.484908,72,197.0,1386-R,0.482947,63,1725.0,17945-R
234-S,slovenija,2023-03-24,202303,"['K. M.', 'STA/Katja Kodba']",244,0.46674,48,5735.0,12185-R,0.455003,47,4532.0,6503-R,0.433399,53,2924.0,6480-R
235-S,planet-tv,2023-03-24,202303,['Planet TV'],379,0.502655,45,1523.0,12143-R,0.483952,51,1703.0,17945-R,0.480048,48,175.0,1386-R
236-S,planet-tv,2023-03-24,202303,['Planet TV'],236,0.337013,45,1520.0,12143-R,0.32066,37,5730.0,12185-R,0.316889,41,4236.0,12168-R
237-S,planet-tv,2023-03-24,202303,['Planet TV'],229,0.369967,65,3129.0,6485-R,0.348287,43,4033.0,6495-R,0.340898,69,2712.0,1418-R
238-S,planet-tv,2023-03-24,202303,['Planet TV'],358,0.420558,77,261.0,21843-R,0.406952,54,1514.0,12143-R,0.404577,55,4447.0,17967-R
239-S,slovenija,2023-03-24,202303,"['K. M.', 'STA/Katja Kodba']",757,0.694493,44,115.0,1386-R,0.582759,44,1463.0,12143-R,0.582545,41,4396.0,17967-R
240-S,,2023-03-24,202303,"['K. M.', 'STA/Katja Kodba']",400,0.372965,46,11.0,6447-R,0.350598,33,5662.0,12185-R,0.340847,40,2264.0,21853-R
241-S,trendi,2023-03-24,202303,,905,0.543748,52,1431.0,12143-R,0.527764,78,178.0,21843-R,0.51959,24,4364.0,17967-R
242-S,planet-tv,2023-03-24,202303,['Oglasno sporočilo'],1086,0.603036,48,1427.0,12143-R,0.589985,54,1607.0,17945-R,0.588771,27,79.0,1386-R
243-S,digisvet,2023-03-24,202303,,654,0.245603,88,1950.0,12145-R,0.238687,86,1425.0,1403-R,0.232039,93,5628.0,12185-R
244-S,sportal,2023-03-24,202303,['Š. L.'],439,0.584477,58,1410.0,12143-R,0.573681,58,1590.0,17945-R,0.555817,57,4343.0,17967-R
245-S,svet,2023-03-24,202303,['A. Ž.'],361,0.442919,64,1571.0,17945-R,0.442309,69,4324.0,17967-R,0.421763,75,43.0,1386-R
246-S,trendi,2023-03-24,202303,,914,0.550802,73,131.0,21843-R,0.547499,62,1384.0,12143-R,0.546047,62,5594.0,12185-R
247-S,planet-tv,2023-03-24,202303,['E. R.'],365,0.459506,55,1538.0,17945-R,0.449234,52,4291.0,17967-R,0.43696,56,1358.0,12143-R
248-S,planet-tv,2023-03-24,202303,['E. R.'],412,0.672202,62,1538.0,17945-R,0.668819,64,1358.0,12143-R,0.650407,64,4291.0,17967-R
249-S,slovenija,2023-03-24,202303,"['K. M.', 'STA/Katja Kodba']",252,0.47678,66,2756.0,6480-R,0.445151,78,9.0,1386-R,0.442196,67,1357.0,12143-R
250-S,sportal,2023-03-24,202303,"['S. K.', 'STA/Katja Kodba']",411,0.555466,54,5563.0,12185-R,0.553464,56,4371.0,12173-R,0.514728,59,2752.0,6480-R
251-S,slovenija,2023-03-24,202303,"['Planet TV', 'D.K.', 'Sa. B.', 'Eva Ajdnik', 'STA/Katja Kodba']",852,0.600808,69,1527.0,17945-R,0.597629,65,1347.0,12143-R,0.589113,74,4280.0,17967-R
252-S,trendi,2023-03-24,202303,['Kaj kuhaš danes'],102,0.268668,83,66.0,21843-R,0.256442,53,1319.0,12143-R,0.251377,34,5264.0,17973-R
253-S,sportal,2023-03-24,202303,"['S. K.', 'STA/Katja Kodba']",483,0.576365,65,1840.0,12145-R,0.564771,59,4690.0,12174-R,0.492526,55,2894.0,12160-R
254-S,dom,2023-03-24,202303,,537,0.577903,65,1303.0,12143-R,0.566201,73,50.0,21843-R,0.565702,65,1483.0,17945-R
255-S,trendi,2023-03-24,202303,['Vsebino omogočajo Agragold'],338,0.350644,73,45.0,21843-R,0.337922,70,2742.0,1422-R,0.335573,56,1305.0,1403-R
256-S,avtomoto,2023-03-24,202303,['Gašper Pirman'],777,0.515685,54,1276.0,12143-R,0.511716,57,1456.0,17945-R,0.494304,73,23.0,21843-R
257-S,avtomoto,2023-03-24,202303,['Gregor Pavšič'],149,0.407298,55,2727.0,1423-R,0.341118,58,1268.0,1403-R,0.340132,65,2555.0,1419-R
258-S,svet,2023-03-24,202303,['K. M.'],434,0.514932,58,946.0,6458-R,0.496451,56,2429.0,6476-R,0.472492,55,2651.0,6480-R
259-S,svet,2023-03-24,202303,"['K. M.', 'R. K.', 'Sa. B.', 'STA/Katja Kodba']",1603,0.693075,60,1253.0,6464-R,0.692482,51,2642.0,6480-R,0.681775,58,1423.0,17945-R
260-S,sportal,2023-03-24,202303,['Sportal'],1248,0.607247,33,5333.0,12185-R,0.582115,49,1123.0,12143-R,0.571092,44,3997.0,12171-R
261-S,sportal,2023-03-24,202303,['Rok Plestenjak'],1251,0.594988,50,1118.0,12143-R,0.592602,35,5328.0,12185-R,0.587739,51,1298.0,17945-R
262-S,sportal,2023-03-24,202303,['R. P.'],201,0.494229,62,131.0,12131-R,0.461088,43,5120.0,12185-R,0.459417,51,910.0,12143-R
263-S,planet-tv,2023-03-24,202303,['E. R.'],365,0.667695,55,1058.0,17945-R,0.653272,54,878.0,12143-R,0.635466,52,3811.0,17967-R
264-S,sportal,2023-03-23,202303,['R. P.'],1304,0.622533,63,628.0,12140-R,0.59434,49,5032.0,12185-R,0.582179,57,822.0,12143-R
265-S,sportal,2023-03-23,202303,['R. P.'],223,0.547148,62,605.0,12140-R,0.533799,60,5567.0,12191-R,0.506854,51,799.0,12143-R
266-S,sportal,2023-03-23,202303,"['S. K.', 'Pe. M.']",564,0.465917,43,4993.0,12185-R,0.45649,42,50.0,12132-R,0.446991,60,589.0,12140-R
267-S,avtomoto,2023-03-23,202303,['Gregor Pavšič'],266,0.396165,63,2384.0,6485-R,0.39023,44,4717.0,17973-R,0.380127,50,4318.0,12175-R
268-S,slovenija,2023-03-23,202303,"['Na. R.', 'M. Š.']",272,0.536013,53,951.0,17945-R,0.525073,47,771.0,12143-R,0.513284,40,3704.0,17967-R
269-S,svet,2023-03-23,202303,['A. Ž.'],1085,0.602238,73,951.0,17945-R,0.597785,72,771.0,12143-R,0.584829,77,3704.0,17967-R
270-S,,2023-03-23,202303,"['Planet TV', 'R. K.', 'Vitomir Petrović', 'STA/Katja Kodba']",198,0.45352,55,923.0,17945-R,0.442609,43,5215.0,21883-R,0.435069,58,5511.0,12191-R
271-S,sportal,2023-03-23,202303,['Rok Plestenjak'],452,0.589626,46,697.0,12143-R,0.588954,56,877.0,17945-R,0.582601,33,4907.0,12185-R
272-S,trendi,2023-03-23,202303,['A. P. K.'],283,0.817767,56,741.0,21850-R,0.668224,69,863.0,17945-R,0.642821,65,683.0,12143-R
273-S,sportal,2023-03-23,202303,['Š. L.'],234,0.405431,63,1202.0,12145-R,0.401093,71,2114.0,1422-R,0.393343,42,4880.0,12185-R
274-S,sportal,2023-03-23,202303,['STA/Katja Kodba'],232,0.366199,62,1770.0,6476-R,0.354581,62,593.0,12143-R,0.352116,60,773.0,17945-R
275-S,svet,2023-03-23,202303,['Matic Tomšič'],383,0.447377,58,1883.0,6478-R,0.423493,49,3524.0,17967-R,0.422148,48,771.0,17945-R
276-S,sportal,2023-03-23,202303,['R. P.'],681,0.698801,52,582.0,12143-R,0.666032,54,762.0,17945-R,0.650523,55,4792.0,12185-R
277-S,slovenija,2023-03-23,202303,"['R. K.', 'STA/Katja Kodba']",97,0.381227,40,4790.0,12185-R,0.373243,53,1979.0,6480-R,0.36208,54,760.0,17945-R
278-S,slovenija,2023-03-23,202303,"['R. K.', 'STA/Katja Kodba']",181,0.464886,58,1974.0,6480-R,0.450875,64,755.0,17945-R,0.449999,60,575.0,12143-R
279-S,sportal,2023-03-23,202303,['Pe. M.'],444,0.381072,60,369.0,12140-R,0.37693,34,4773.0,12185-R,0.37072,57,5663.0,12194-R
280-S,sportal,2023-03-23,202303,['STA/Katja Kodba'],251,0.512395,66,4111.0,12176-R,0.471598,51,3479.0,17967-R,0.46919,55,726.0,17945-R
281-S,trendi,2023-03-23,202303,['A. P. K.'],273,0.620652,57,723.0,17945-R,0.611195,54,543.0,12143-R,0.592925,49,601.0,21850-R
282-S,slovenija,2023-03-23,202303,"['R. K.', 'STA/Katja Kodba']",463,0.641739,56,3462.0,17967-R,0.634006,56,709.0,17945-R,0.612585,53,529.0,12143-R
283-S,sportal,2023-03-23,202303,['STA/Katja Kodba'],184,0.618998,47,487.0,12142-R,0.546139,54,4707.0,12185-R,0.519672,62,303.0,12140-R
284-S,trendi,2023-03-23,202303,['R. K.'],154,0.537803,43,4957.0,21883-R,0.523982,44,4695.0,12185-R,0.522119,58,291.0,12140-R
285-S,sportal,2023-03-23,202303,['STA/Katja Kodba'],151,0.381205,44,4694.0,12185-R,0.354719,43,5726.0,12195-R,0.351325,51,484.0,12143-R
286-S,avtomoto,2023-03-23,202303,['Gregor Pavšič'],304,0.282136,34,4687.0,12185-R,0.267985,56,657.0,17945-R,0.266777,46,477.0,12143-R
287-S,sportal,2023-03-23,202303,"['A. T. K.', 'S. K.']",1093,0.579154,65,1921.0,12158-R,0.550805,50,4814.0,12189-R,0.548037,58,4678.0,12185-R
288-S,svet,2023-03-23,202303,['St. M.'],253,0.34697,73,1908.0,1422-R,0.343338,56,1863.0,6480-R,0.341872,54,4674.0,12185-R
289-S,slovenija,2023-03-23,202303,"['R. K.', 'STA/Katja Kodba']",653,0.795331,54,75.0,1396-R,0.526731,58,4847.0,1457-R,0.488181,69,2071.0,6485-R
290-S,trendi,2023-03-23,202303,"['R. K.', 'STA/Katja Kodba']",171,0.410458,35,4641.0,12185-R,0.367598,53,611.0,17945-R,0.365675,49,431.0,12143-R
291-S,slovenija,2023-03-23,202303,"['R. K.', 'STA/Katja Kodba']",542,0.799152,64,426.0,1403-R,0.62361,64,1885.0,1423-R,0.607931,72,1863.0,1422-R
292-S,digisvet,2023-03-23,202303,"['Srdjan Cvjetović', 'Video: Jan Lukanović']",909,0.511397,72,1857.0,1422-R,0.507842,57,413.0,12143-R,0.507089,52,3346.0,17967-R
293-S,slovenija,2023-03-23,202303,"['R. K.', 'STA/Katja Kodba']",336,0.497953,64,1870.0,1423-R,0.484237,61,1281.0,1409-R,0.455053,53,2024.0,1425-R
294-S,planet-tv,2023-03-23,202303,['S. E.'],225,0.257669,49,400.0,12143-R,0.252437,37,2916.0,6495-R,0.247832,55,580.0,17945-R
295-S,sportal,2023-03-23,202303,['S. K.'],349,0.63729,41,4596.0,12185-R,0.511714,50,4732.0,12189-R,0.503052,51,386.0,12143-R
296-S,digisvet,2023-03-23,202303,['Matic Tomšič'],343,0.498505,46,4573.0,12185-R,0.496874,57,543.0,17945-R,0.491233,49,3296.0,17967-R
297-S,trendi,2023-03-23,202303,['A. P. K.'],286,0.555529,52,357.0,12143-R,0.554018,55,537.0,17945-R,0.530334,51,4829.0,21883-R
298-S,sportal,2023-03-23,202303,"['S. K.', 'STA/Katja Kodba']",646,0.66364,35,4552.0,12185-R,0.65086,38,3275.0,17967-R,0.645875,47,342.0,12143-R
299-S,slovenija,2023-03-23,202303,"['D.K.', 'STA/Katja Kodba']",256,0.571548,67,167.0,1402-R,0.518213,48,4505.0,12185-R,0.511583,62,2849.0,1436-R
300-S,svet,2023-03-23,202303,"['R. K.', 'STA/Katja Kodba', 'St. M.']",653,0.646839,72,1470.0,6476-R,0.540898,77,1692.0,6480-R,0.530526,87,3226.0,17967-R
301-S,planet-tv,2023-03-23,202303,['E. R.'],223,0.425646,59,284.0,12143-R,0.417506,60,464.0,17945-R,0.415503,58,3217.0,17967-R
302-S,trendi,2023-03-23,202303,['Kaj kuhaš danes'],85,0.270173,63,1626.0,17953-R,0.254741,38,1316.0,1414-R,0.249146,18,2712.0,1433-R
303-S,sportal,2023-03-23,202303,['Petra Mavrič'],1355,0.537528,63,51.0,12139-R,0.513821,66,263.0,12143-R,0.503264,66,4473.0,12185-R
304-S,digisvet,2023-03-23,202303,['Matic Tomšič'],295,0.430523,33,4469.0,12185-R,0.412244,53,1658.0,6480-R,0.397666,65,1871.0,6485-R
305-S,trendi,2023-03-23,202303,['N. V.'],135,0.385636,41,94.0,21848-R,0.255488,48,3190.0,17967-R,0.251855,57,437.0,17945-R
306-S,slovenija,2023-03-23,202303,"['D.K.', 'STA/Katja Kodba']",564,0.655927,84,1695.0,1422-R,0.651838,76,251.0,12143-R,0.646806,77,431.0,17945-R
307-S,planet-tv,2023-03-23,202303,['E. R.'],188,0.577534,49,234.0,12143-R,0.55741,50,2950.0,12168-R,0.554832,49,414.0,17945-R
308-S,posel-danes,2023-03-23,202303,,691,0.453986,87,1662.0,1422-R,0.432104,89,225.0,1403-R,0.430404,93,4163.0,17973-R
309-S,slovenija,2023-03-23,202303,"['K. M.', 'Planet TV', 'STA/Katja Kodba']",773,0.800135,65,79.0,1402-R,0.605301,76,1651.0,1422-R,0.555649,77,1402.0,1418-R
310-S,posel-danes,2023-03-23,202303,"['A. K.', 'STA/Katja Kodba']",292,0.404179,65,1810.0,6485-R,0.373636,71,1642.0,1422-R,0.355701,53,4408.0,12185-R
311-S,posel-danes,2023-03-23,202303,"['D.K.', 'STA/Katja Kodba']",569,0.579377,50,190.0,12143-R,0.566055,45,4400.0,12185-R,0.548987,55,370.0,17945-R
312-S,slovenija,2023-03-23,202303,"['D.K.', 'STA/Katja Kodba']",258,0.463756,48,4375.0,12185-R,0.432484,50,165.0,12143-R,0.42608,52,1342.0,6476-R
313-S,slovenija,2023-03-23,202303,"['K. M.', 'STA/Katja Kodba']",462,0.339823,71,1609.0,1422-R,0.314509,48,3146.0,1443-R,0.307914,67,4553.0,1457-R
314-S,sportal,2023-03-23,202303,['Š. L.'],1001,0.64153,50,163.0,12143-R,0.630942,35,4373.0,12185-R,0.599722,55,343.0,17945-R
315-S,svet,2023-03-23,202303,"['K. M.', 'STA/Katja Kodba']",271,0.53008,65,4203.0,6514-R,0.419593,58,336.0,17945-R,0.419448,71,1351.0,1418-R
316-S,svet,2023-03-23,202303,['STA'],202,0.281311,70,1568.0,1422-R,0.278695,65,1736.0,6485-R,0.276348,71,1078.0,1412-R
317-S,crna-kronika,2023-03-23,202303,"['D.K.', 'STA/Katja Kodba']",87,0.433684,57,5596.0,12199-R,0.422096,31,4327.0,12185-R,0.420171,63,4885.0,12191-R
318-S,slovenija,2023-03-23,202303,['K. M.'],196,0.213739,62,3818.0,1445-R,0.178704,40,2633.0,6495-R,0.161262,61,5217.0,12194-R
319-S,posel-danes,2023-03-23,202303,['Aleksander Kolednik'],313,0.390945,70,1573.0,1423-R,0.387439,67,287.0,17945-R,0.383801,70,4317.0,12185-R
320-S,sportal,2023-03-23,202303,"['Š. L.', 'STA/Katja Kodba']",563,0.578654,58,5579.0,12199-R,0.574105,52,5671.0,12201-R,0.529879,49,4310.0,12185-R
321-S,planet-tv,2023-03-23,202303,['J.C.'],224,0.549624,65,275.0,17945-R,0.544318,60,95.0,12143-R,0.536357,67,3028.0,17967-R
322-S,svet,2023-03-23,202303,"['K. M.', 'STA/Katja Kodba']",267,0.364801,57,5.0,6461-R,0.306377,65,1707.0,6485-R,0.29827,69,1539.0,1422-R
323-S,sportal,2023-03-23,202303,['STA/Katja Kodba'],415,0.475965,50,91.0,12143-R,0.468199,46,4036.0,17973-R,0.465286,51,4502.0,6519-R
